PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2015;2016;2017;2018;2019
Overijssel;0153;Enschede;reguliere inst.;postmaster;21PH;Universiteit Twente;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;voltijd onderwijs;man;3;3;0;0;0
Overijssel;0153;Enschede;reguliere inst.;postmaster;21PH;Universiteit Twente;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;voltijd onderwijs;vrouw;4;0;0;0;0
Overijssel;0153;Enschede;reguliere inst.;postmaster;21PH;Universiteit Twente;onderwijs;universitaire lerarenopleidingen;68531;M Leraar Voorbereidend Hoger Onderwijs in Zaakvakken;voltijd onderwijs;vrouw;0;3;0;0;0
Overijssel;0153;Enschede;reguliere inst.;postmaster;21PH;Universiteit Twente;onderwijs;universitaire lerarenopleidingen;68532;M Educatie in de Mens- en Maatschappijwetenschappen;voltijd onderwijs;vrouw;0;0;0;1;1
Overijssel;0153;Enschede;reguliere inst.;postmaster;21PH;Universiteit Twente;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;voltijd onderwijs;vrouw;0;0;0;1;0
Overijssel;0166;Kampen;WO kleine univ.;bachelor;25AV;Theologische Universiteit Kampen;taal en cultuur;n.v.t. (taal en cultuur);56109;B Theologie;voltijd onderwijs;man;5;6;0;1;5
Overijssel;0166;Kampen;WO kleine univ.;bachelor;25AV;Theologische Universiteit Kampen;taal en cultuur;n.v.t. (taal en cultuur);56109;B Theologie;voltijd onderwijs;vrouw;0;2;2;4;2
Overijssel;0166;Kampen;WO kleine univ.;master;25AV;Theologische Universiteit Kampen;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;deeltijd onderwijs;man;0;0;0;0;1
Overijssel;0166;Kampen;WO kleine univ.;master;25AV;Theologische Universiteit Kampen;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;voltijd onderwijs;man;7;3;5;6;4
Overijssel;0166;Kampen;WO kleine univ.;master;25AV;Theologische Universiteit Kampen;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;voltijd onderwijs;vrouw;0;1;2;3;0
Overijssel;0166;Kampen;WO kleine univ.;master;25AV;Theologische Universiteit Kampen;taal en cultuur;n.v.t. (taal en cultuur);66117;M Theologie Algemeen;deeltijd onderwijs;man;6;1;2;5;3
Overijssel;0166;Kampen;WO kleine univ.;master;25AV;Theologische Universiteit Kampen;taal en cultuur;n.v.t. (taal en cultuur);66117;M Theologie Algemeen;deeltijd onderwijs;vrouw;4;0;2;2;5
Overijssel;0166;Kampen;WO kleine univ.;master;25AV;Theologische Universiteit Kampen;taal en cultuur;n.v.t. (taal en cultuur);66117;M Theologie Algemeen;voltijd onderwijs;man;5;6;5;1;3
Overijssel;0166;Kampen;WO kleine univ.;master;25AV;Theologische Universiteit Kampen;taal en cultuur;n.v.t. (taal en cultuur);66117;M Theologie Algemeen;voltijd onderwijs;vrouw;0;3;2;3;1
Utrecht;0344;Utrecht;WO kleine univ.;bachelor;23BF;Universiteit voor Humanistiek;taal en cultuur;n.v.t. (taal en cultuur);56105;B Humanistiek;voltijd onderwijs;man;14;24;19;31;19
Utrecht;0344;Utrecht;WO kleine univ.;bachelor;23BF;Universiteit voor Humanistiek;taal en cultuur;n.v.t. (taal en cultuur);56105;B Humanistiek;voltijd onderwijs;vrouw;85;86;82;95;88
Utrecht;0344;Utrecht;WO kleine univ.;master;23BF;Universiteit voor Humanistiek;taal en cultuur;n.v.t. (taal en cultuur);60953;M Zorgethiek en Beleid;voltijd onderwijs;man;3;2;4;4;3
Utrecht;0344;Utrecht;WO kleine univ.;master;23BF;Universiteit voor Humanistiek;taal en cultuur;n.v.t. (taal en cultuur);60953;M Zorgethiek en Beleid;voltijd onderwijs;vrouw;22;26;17;22;12
Utrecht;0344;Utrecht;WO kleine univ.;master;23BF;Universiteit voor Humanistiek;taal en cultuur;n.v.t. (taal en cultuur);66105;M Humanistiek;voltijd onderwijs;man;8;8;7;5;6
Utrecht;0344;Utrecht;WO kleine univ.;master;23BF;Universiteit voor Humanistiek;taal en cultuur;n.v.t. (taal en cultuur);66105;M Humanistiek;voltijd onderwijs;vrouw;29;24;27;35;21
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;economie;n.v.t. (economie);50950;B Economie en Bedrijfseconomie;voltijd onderwijs;man;177;182;152;204;218
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;economie;n.v.t. (economie);50950;B Economie en Bedrijfseconomie;voltijd onderwijs;vrouw;84;79;67;100;98
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50003;B Onderwijswetenschappen;deeltijd onderwijs;man;0;0;0;8;3
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50003;B Onderwijswetenschappen;deeltijd onderwijs;vrouw;0;0;0;14;15
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50003;B Onderwijswetenschappen;voltijd onderwijs;man;0;0;0;29;20
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50003;B Onderwijswetenschappen;voltijd onderwijs;vrouw;0;0;0;102;100
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50007;B Bestuurs- en Organisatiewetenschap;voltijd onderwijs;man;36;43;38;35;35
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50007;B Bestuurs- en Organisatiewetenschap;voltijd onderwijs;vrouw;48;46;48;46;53
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50035;B Culturele Antropologie en Ontwikkelingssociologie;voltijd onderwijs;man;9;10;14;11;16
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50035;B Culturele Antropologie en Ontwikkelingssociologie;voltijd onderwijs;vrouw;60;78;64;74;72
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56601;B Sociologie;voltijd onderwijs;man;24;22;34;24;10
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56601;B Sociologie;voltijd onderwijs;vrouw;41;37;38;64;47
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;man;67;91;89;145;96
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;vrouw;305;337;339;431;327
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56607;B Pedagogische Wetenschappen;voltijd onderwijs;man;4;7;10;14;17
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56607;B Pedagogische Wetenschappen;voltijd onderwijs;vrouw;154;108;230;236;253
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56613;B Onderwijskunde;deeltijd onderwijs;man;0;2;17;0;0
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56613;B Onderwijskunde;deeltijd onderwijs;vrouw;0;1;38;0;0
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56613;B Onderwijskunde;voltijd onderwijs;man;22;7;17;0;0
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56613;B Onderwijskunde;voltijd onderwijs;vrouw;86;91;119;0;0
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56631;B Algemene Sociale Wetenschappen;voltijd onderwijs;man;28;33;22;30;26
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56631;B Algemene Sociale Wetenschappen;voltijd onderwijs;vrouw;126;136;154;139;161
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56838;B Sociale Geografie en Planologie;deeltijd onderwijs;man;2;3;2;3;0
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56838;B Sociale Geografie en Planologie;deeltijd onderwijs;vrouw;1;1;4;1;4
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56838;B Sociale Geografie en Planologie;voltijd onderwijs;man;97;114;118;104;110
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56838;B Sociale Geografie en Planologie;voltijd onderwijs;vrouw;83;74;85;67;83
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56839;B Milieu-maatschappijwetenschappen;voltijd onderwijs;man;6;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56839;B Milieu-maatschappijwetenschappen;voltijd onderwijs;vrouw;17;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);56551;B Geneeskunde;voltijd onderwijs;man;69;61;77;72;63
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);56551;B Geneeskunde;voltijd onderwijs;vrouw;124;161;146;140;141
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);56570;B Diergeneeskunde;voltijd onderwijs;man;36;34;29;36;33
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);56570;B Diergeneeskunde;voltijd onderwijs;vrouw;147;153;143;151;150
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);56990;B Biomedische Wetenschappen;voltijd onderwijs;man;50;43;44;45;36
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);56990;B Biomedische Wetenschappen;voltijd onderwijs;vrouw;103;123;128;118;133
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56157;B Farmacie;voltijd onderwijs;man;67;64;47;63;85
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56157;B Farmacie;voltijd onderwijs;vrouw;148;151;120;151;157
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56842;B Informatiekunde;voltijd onderwijs;man;72;76;58;57;72
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56842;B Informatiekunde;voltijd onderwijs;vrouw;27;28;27;28;22
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56857;B Scheikunde;voltijd onderwijs;man;69;75;57;71;58
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56857;B Scheikunde;voltijd onderwijs;vrouw;36;49;41;44;51
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56860;B Biologie;voltijd onderwijs;man;71;96;114;108;116
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56860;B Biologie;voltijd onderwijs;vrouw;103;138;137;161;162
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56978;B Informatica;voltijd onderwijs;man;138;139;121;131;127
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56978;B Informatica;voltijd onderwijs;vrouw;13;9;12;17;23
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56980;B Wiskunde;voltijd onderwijs;man;38;47;52;52;49
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56980;B Wiskunde;voltijd onderwijs;vrouw;16;22;26;23;26
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56981;B Kunstmatige Intelligentie;voltijd onderwijs;man;38;41;94;112;63
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56981;B Kunstmatige Intelligentie;voltijd onderwijs;vrouw;23;24;52;62;32
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56982;B Natuurwetenschap en Innovatiemanagement;voltijd onderwijs;man;43;70;88;94;88
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56982;B Natuurwetenschap en Innovatiemanagement;voltijd onderwijs;vrouw;18;24;30;47;43
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56984;B Natuur- en Sterrenkunde;voltijd onderwijs;man;62;63;71;54;51
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56984;B Natuur- en Sterrenkunde;voltijd onderwijs;vrouw;10;15;22;20;24
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56986;B Aardwetenschappen;voltijd onderwijs;man;89;78;60;68;67
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56986;B Aardwetenschappen;voltijd onderwijs;vrouw;47;44;32;54;63
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56988;B Milieu-natuurwetenschappen;voltijd onderwijs;man;10;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);56988;B Milieu-natuurwetenschappen;voltijd onderwijs;vrouw;6;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;recht;n.v.t. (recht);50700;B Rechtsgeleerdheid;voltijd onderwijs;man;260;221;197;182;172
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;recht;n.v.t. (recht);50700;B Rechtsgeleerdheid;voltijd onderwijs;vrouw;432;338;325;348;341
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;man;140;122;124;116;110
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;vrouw;252;253;296;305;298
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;54999;B Philosophy, Politics & Economics;voltijd onderwijs;man;0;0;0;33;28
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;54999;B Philosophy, Politics & Economics;voltijd onderwijs;vrouw;0;0;0;28;32
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;56987;B Global Sustainability Science;voltijd onderwijs;man;0;69;63;48;45
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;56987;B Global Sustainability Science;voltijd onderwijs;vrouw;0;65;77;69;90
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50902;B Religiewetenschappen;voltijd onderwijs;man;2;0;0;0;1
""
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50902;B Religiewetenschappen;voltijd onderwijs;vrouw;3;2;0;7;3
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50906;B Media en Cultuur;voltijd onderwijs;man;23;24;19;35;31
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);50906;B Media en Cultuur;voltijd onderwijs;vrouw;66;54;54;94;74
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56034;B Geschiedenis;voltijd onderwijs;man;83;96;129;120;138
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56034;B Geschiedenis;voltijd onderwijs;vrouw;33;42;83;71;87
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56041;B Islam en Arabisch;voltijd onderwijs;man;2;1;1;1;2
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56041;B Islam en Arabisch;voltijd onderwijs;vrouw;4;1;1;1;3
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56081;B Filosofie;deeltijd onderwijs;man;1;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56081;B Filosofie;voltijd onderwijs;man;18;13;17;20;23
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56081;B Filosofie;voltijd onderwijs;vrouw;12;12;16;12;10
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56091;B Keltische Talen en Cultuur;voltijd onderwijs;man;1;1;0;1;1
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56091;B Keltische Talen en Cultuur;voltijd onderwijs;vrouw;7;7;5;4;7
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56700;B Muziekwetenschap;voltijd onderwijs;man;11;6;9;8;11
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56700;B Muziekwetenschap;voltijd onderwijs;vrouw;12;7;10;10;26
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56801;B Taal- en Cultuurstudies;voltijd onderwijs;man;27;21;29;34;31
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56801;B Taal- en Cultuurstudies;voltijd onderwijs;vrouw;110;124;101;119;133
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56802;B Literatuurwetenschap;voltijd onderwijs;man;5;3;0;7;10
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56802;B Literatuurwetenschap;voltijd onderwijs;vrouw;16;12;18;32;26
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56803;B Taalwetenschap;voltijd onderwijs;man;1;5;4;1;8
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56803;B Taalwetenschap;voltijd onderwijs;vrouw;21;21;17;12;24
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56804;B Nederlandse Taal en Cultuur;voltijd onderwijs;man;6;4;6;8;9
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56804;B Nederlandse Taal en Cultuur;voltijd onderwijs;vrouw;29;30;29;15;23
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56805;B Duitse Taal en Cultuur;voltijd onderwijs;man;3;2;2;1;3
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56805;B Duitse Taal en Cultuur;voltijd onderwijs;vrouw;9;11;5;6;12
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56806;B Engelse Taal en Cultuur;voltijd onderwijs;man;16;15;15;15;15
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56806;B Engelse Taal en Cultuur;voltijd onderwijs;vrouw;68;51;66;58;80
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56808;B Franse Taal en Cultuur;voltijd onderwijs;man;6;3;5;0;5
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56808;B Franse Taal en Cultuur;voltijd onderwijs;vrouw;23;15;14;14;10
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56809;B Italiaanse Taal en Cultuur;voltijd onderwijs;man;0;5;0;0;4
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56809;B Italiaanse Taal en Cultuur;voltijd onderwijs;vrouw;1;5;3;3;5
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56810;B Spaanse Taal en Cultuur;voltijd onderwijs;man;2;2;4;3;5
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56810;B Spaanse Taal en Cultuur;voltijd onderwijs;vrouw;9;4;9;12;15
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56824;B Kunstgeschiedenis;voltijd onderwijs;man;3;2;3;6;4
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56824;B Kunstgeschiedenis;voltijd onderwijs;vrouw;22;22;22;16;25
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56826;B Communicatie- en Informatiewetenschappen;voltijd onderwijs;man;15;10;21;27;30
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);56826;B Communicatie- en Informatiewetenschappen;voltijd onderwijs;vrouw;59;48;41;65;111
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56109;B Theologie;deeltijd onderwijs;man;2;2;2;8;3
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56109;B Theologie;deeltijd onderwijs;vrouw;3;8;5;3;5
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56109;B Theologie;voltijd onderwijs;man;8;1;4;4;3
Utrecht;0344;Utrecht;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56109;B Theologie;voltijd onderwijs;vrouw;2;1;1;1;4
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;economie;n.v.t. (economie);60388;M Economics of Competition and Regulation;voltijd onderwijs;man;7;8;10;6;1
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;economie;n.v.t. (economie);60388;M Economics of Competition and Regulation;voltijd onderwijs;vrouw;5;6;5;5;7
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;economie;n.v.t. (economie);60389;M Economics of Public Policy and Management;voltijd onderwijs;man;11;25;19;16;15
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;economie;n.v.t. (economie);60389;M Economics of Public Policy and Management;voltijd onderwijs;vrouw;7;15;8;9;11
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;economie;n.v.t. (economie);60648;M International Economics and Business;voltijd onderwijs;man;79;92;77;123;133
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;economie;n.v.t. (economie);60648;M International Economics and Business;voltijd onderwijs;vrouw;40;47;58;82;92
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;economie;n.v.t. (economie);60907;M Multidisciplinary Economics (research);voltijd onderwijs;man;1;6;11;12;4
