PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;SOORT DIPLOMA;GESLACHT;2014;2015;2016;2017;2018
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);60801;M Stochastics and Financial Mathematics;voltijd onderwijs;wo master;vrouw;0;0;3;1;4
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);65012;M Chemistry (joint degree);voltijd onderwijs;wo master;man;0;0;14;20;36
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);65012;M Chemistry (joint degree);voltijd onderwijs;wo master;vrouw;0;0;3;24;28
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);65014;M Computer Science (joint degree);voltijd onderwijs;wo master;man;0;0;0;9;6
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);65015;M Computational Science (joint degree);voltijd onderwijs;wo master;man;0;0;4;12;22
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);65015;M Computational Science (joint degree);voltijd onderwijs;wo master;vrouw;0;0;3;4;4
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);65016;M Physics and Astronomy (joint degree);voltijd onderwijs;wo master;man;0;0;10;53;51
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);65016;M Physics and Astronomy (joint degree);voltijd onderwijs;wo master;vrouw;0;0;3;17;16
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);65020;M Bioinformatics and Systems Biology (joint degree);voltijd onderwijs;wo master;man;0;0;0;0;7
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);65020;M Bioinformatics and Systems Biology (joint degree);voltijd onderwijs;wo master;vrouw;0;0;0;0;3
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);66857;M Chemistry;deeltijd onderwijs;wo master;man;3;2;2;4;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);66857;M Chemistry;deeltijd onderwijs;wo master;vrouw;1;1;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);66857;M Chemistry;voltijd onderwijs;wo master;man;26;12;18;9;4
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);66857;M Chemistry;voltijd onderwijs;wo master;vrouw;12;16;9;9;5
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);66980;M Mathematics;voltijd onderwijs;wo master;man;7;11;5;10;16
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);66980;M Mathematics;voltijd onderwijs;wo master;vrouw;3;5;3;3;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);66981;M Artificial Intelligence;voltijd onderwijs;wo master;man;18;22;28;45;85
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);66981;M Artificial Intelligence;voltijd onderwijs;wo master;vrouw;5;5;12;8;24
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);66986;M Earth Sciences;voltijd onderwijs;wo master;man;2;14;7;15;14
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);66986;M Earth Sciences;voltijd onderwijs;wo master;vrouw;3;6;6;12;15
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;67086;M Educatie en Communicatie in de Taal- en Cultuurwetenschappen;voltijd onderwijs;wo postmaster;vrouw;0;0;0;0;3
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;deeltijd onderwijs;wo postmaster;man;5;3;1;1;3
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;deeltijd onderwijs;wo postmaster;vrouw;0;0;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;voltijd onderwijs;wo postmaster;man;13;9;6;6;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;voltijd onderwijs;wo postmaster;vrouw;3;2;3;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;deeltijd onderwijs;wo postmaster;man;0;4;2;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;deeltijd onderwijs;wo postmaster;vrouw;1;1;1;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;voltijd onderwijs;wo postmaster;man;1;5;4;2;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;voltijd onderwijs;wo postmaster;vrouw;0;2;3;2;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;deeltijd onderwijs;wo postmaster;man;1;1;0;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;deeltijd onderwijs;wo postmaster;vrouw;0;2;3;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;voltijd onderwijs;wo postmaster;man;5;4;2;5;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;voltijd onderwijs;wo postmaster;vrouw;6;4;6;4;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;deeltijd onderwijs;wo postmaster;man;1;0;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;deeltijd onderwijs;wo postmaster;vrouw;2;1;3;1;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;voltijd onderwijs;wo postmaster;man;0;1;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;voltijd onderwijs;wo postmaster;vrouw;2;1;4;4;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;deeltijd onderwijs;wo postmaster;man;0;0;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;deeltijd onderwijs;wo postmaster;vrouw;4;3;0;2;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;voltijd onderwijs;wo postmaster;man;1;1;2;2;4
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;voltijd onderwijs;wo postmaster;vrouw;10;2;4;6;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68505;M Leraar Voorbereidend Hoger Onderwijs in Filosofie;deeltijd onderwijs;wo postmaster;man;0;2;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68505;M Leraar Voorbereidend Hoger Onderwijs in Filosofie;deeltijd onderwijs;wo postmaster;vrouw;0;1;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68505;M Leraar Voorbereidend Hoger Onderwijs in Filosofie;voltijd onderwijs;wo postmaster;man;4;4;1;5;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68505;M Leraar Voorbereidend Hoger Onderwijs in Filosofie;voltijd onderwijs;wo postmaster;vrouw;4;3;2;4;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;deeltijd onderwijs;wo postmaster;man;6;3;0;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;deeltijd onderwijs;wo postmaster;vrouw;4;1;4;2;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;voltijd onderwijs;wo postmaster;man;6;8;10;4;6
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;voltijd onderwijs;wo postmaster;vrouw;4;8;4;8;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68507;M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing;deeltijd onderwijs;wo postmaster;vrouw;0;0;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68507;M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing;voltijd onderwijs;wo postmaster;vrouw;1;2;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68508;M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen;deeltijd onderwijs;wo postmaster;man;1;0;0;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68508;M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen;deeltijd onderwijs;wo postmaster;vrouw;3;0;2;1;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68508;M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen;voltijd onderwijs;wo postmaster;man;1;0;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68508;M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen;voltijd onderwijs;wo postmaster;vrouw;9;4;12;2;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;deeltijd onderwijs;wo postmaster;man;1;3;2;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;deeltijd onderwijs;wo postmaster;vrouw;3;3;1;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;voltijd onderwijs;wo postmaster;man;4;0;5;5;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;voltijd onderwijs;wo postmaster;vrouw;7;4;4;1;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;deeltijd onderwijs;wo postmaster;man;0;1;0;1;3
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;deeltijd onderwijs;wo postmaster;vrouw;1;1;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;voltijd onderwijs;wo postmaster;man;3;0;3;5;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;voltijd onderwijs;wo postmaster;vrouw;1;0;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;deeltijd onderwijs;wo postmaster;man;2;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;deeltijd onderwijs;wo postmaster;vrouw;3;4;0;0;3
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;voltijd onderwijs;wo postmaster;man;0;1;2;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;voltijd onderwijs;wo postmaster;vrouw;4;9;3;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;deeltijd onderwijs;wo postmaster;man;1;0;1;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;deeltijd onderwijs;wo postmaster;vrouw;0;0;1;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;voltijd onderwijs;wo postmaster;man;2;0;2;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;voltijd onderwijs;wo postmaster;vrouw;0;0;1;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68514;M Leraar Voorbereidend Hoger Onderwijs in Spaans;deeltijd onderwijs;wo postmaster;vrouw;0;2;0;1;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68514;M Leraar Voorbereidend Hoger Onderwijs in Spaans;voltijd onderwijs;wo postmaster;man;1;0;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68514;M Leraar Voorbereidend Hoger Onderwijs in Spaans;voltijd onderwijs;wo postmaster;vrouw;1;2;2;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;deeltijd onderwijs;wo postmaster;man;4;1;0;3;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;deeltijd onderwijs;wo postmaster;vrouw;1;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;voltijd onderwijs;wo postmaster;man;2;3;2;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;voltijd onderwijs;wo postmaster;vrouw;0;0;2;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68517;M Leraar Voorbereidend Hoger Onderwijs in Frans;deeltijd onderwijs;wo postmaster;man;0;2;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68517;M Leraar Voorbereidend Hoger Onderwijs in Frans;deeltijd onderwijs;wo postmaster;vrouw;3;1;0;3;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68517;M Leraar Voorbereidend Hoger Onderwijs in Frans;voltijd onderwijs;wo postmaster;man;1;2;0;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68517;M Leraar Voorbereidend Hoger Onderwijs in Frans;voltijd onderwijs;wo postmaster;vrouw;3;3;1;5;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68518;M Leraar Voorbereidend Hoger Onderwijs in Management en Organisatie;deeltijd onderwijs;wo postmaster;man;0;4;1;2;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68518;M Leraar Voorbereidend Hoger Onderwijs in Management en Organisatie;deeltijd onderwijs;wo postmaster;vrouw;2;1;1;0;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68518;M Leraar Voorbereidend Hoger Onderwijs in Management en Organisatie;voltijd onderwijs;wo postmaster;man;3;4;1;2;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68518;M Leraar Voorbereidend Hoger Onderwijs in Management en Organisatie;voltijd onderwijs;wo postmaster;vrouw;2;0;5;2;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68519;M Leraar Voorbereidend Hoger Onderwijs in Griekse en Latijnse Taal en Cultuur;voltijd onderwijs;wo postmaster;man;1;7;3;1;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68519;M Leraar Voorbereidend Hoger Onderwijs in Griekse en Latijnse Taal en Cultuur;voltijd onderwijs;wo postmaster;vrouw;4;2;2;1;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68520;M Leraar Voorbereidend Hoger Onderwijs in Latijnse Taal en Cultuur;voltijd onderwijs;wo postmaster;man;0;0;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68521;M Leraar Voorbereidend Hoger Onderwijs in Arabisch;voltijd onderwijs;wo postmaster;vrouw;0;1;0;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68522;M Leraar Voorbereidend Hoger Onderwijs in Italiaans;deeltijd onderwijs;wo postmaster;vrouw;1;0;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68522;M Leraar Voorbereidend Hoger Onderwijs in Italiaans;voltijd onderwijs;wo postmaster;vrouw;0;1;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68523;M Leraar Voorbereidend Hoger Onderwijs in Russisch;voltijd onderwijs;wo postmaster;man;0;1;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68523;M Leraar Voorbereidend Hoger Onderwijs in Russisch;voltijd onderwijs;wo postmaster;vrouw;1;0;0;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68533;M Leraar Voorbereidend Hoger Onderwijs in de Betawetenschappen;deeltijd onderwijs;wo postmaster;man;0;0;0;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68533;M Leraar Voorbereidend Hoger Onderwijs in de Betawetenschappen;voltijd onderwijs;wo postmaster;man;0;0;0;0;3
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68533;M Leraar Voorbereidend Hoger Onderwijs in de Betawetenschappen;voltijd onderwijs;wo postmaster;vrouw;0;0;0;0;4
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68534;M Leraar Voorbereidend Hoger Onderwijs in de Taal- en cultuurwetenschappen;deeltijd onderwijs;wo postmaster;vrouw;0;0;0;0;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68534;M Leraar Voorbereidend Hoger Onderwijs in de Taal- en cultuurwetenschappen;voltijd onderwijs;wo postmaster;man;0;0;0;0;3
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68534;M Leraar Voorbereidend Hoger Onderwijs in de Taal- en cultuurwetenschappen;voltijd onderwijs;wo postmaster;vrouw;0;0;0;0;10
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;deeltijd onderwijs;wo postmaster;man;0;0;0;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;deeltijd onderwijs;wo postmaster;vrouw;0;0;0;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;voltijd onderwijs;wo postmaster;man;0;0;0;0;16
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;voltijd onderwijs;wo postmaster;vrouw;0;0;0;0;7
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;recht;n.v.t. (recht);50700;B Rechtsgeleerdheid;deeltijd onderwijs;wo bachelor;man;11;6;2;3;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;recht;n.v.t. (recht);50700;B Rechtsgeleerdheid;deeltijd onderwijs;wo bachelor;vrouw;12;6;6;2;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;recht;n.v.t. (recht);50700;B Rechtsgeleerdheid;voltijd onderwijs;wo bachelor;man;106;112;101;125;109
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;recht;n.v.t. (recht);50700;B Rechtsgeleerdheid;voltijd onderwijs;wo bachelor;vrouw;204;234;148;169;184
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;recht;n.v.t. (recht);56827;B Fiscaal Recht;deeltijd onderwijs;wo bachelor;man;1;0;0;2;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;recht;n.v.t. (recht);56827;B Fiscaal Recht;deeltijd onderwijs;wo bachelor;vrouw;3;0;0;3;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21PK;Universiteit van Amsterdam;recht;n.v.t. (recht);56827;B Fiscaal Recht;voltijd onderwijs;wo bachelor;man;25;25;18;18;19
