brin_nummer,kwalificatie_code,kwalificatie_naam,2015_man_i,2015_vrouw_i,2015_tot_i,2016_man_i,2016_vrouw_i,2016_tot_i,2017_man_i,2017_vrouw_i,2017_tot_i,2018_man_i,2018_vrouw_i,2018_tot_i,2019_man_i,2019_vrouw_i,2019_tot_i,2015_man_d,2015_vrouw_d,2015_tot_d,2016_man_d,2016_vrouw_d,2016_tot_d,2017_man_d,2017_vrouw_d,2017_tot_d,2018_man_d,2018_vrouw_d,2018_tot_d,2019_man_d,2019_vrouw_d,2019_tot_d,tech_label
25LJ,90532.0,Medewerker marketing en communicatie (Marketing medewerker),28.0,6.0,34.0,22.0,6.0,28.0,24.0,6.0,30.0,6.0,0.0,6.0,0.0,0.0,0.0,23.0,13.0,36.0,22.0,5.0,27.0,18.0,4.0,22.0,14.0,3.0,17.0,5.0,0.0,5.0,growth
25LJ,91541.0,"Vormgeving ruimtelijke presentatie en communicatie (Stand-, winkel en decorvormgever)",16.0,45.0,61.0,10.0,38.0,48.0,6.0,24.0,30.0,2.0,15.0,17.0,0.0,0.0,0.0,3.0,6.0,9.0,3.0,5.0,8.0,3.0,12.0,15.0,2.0,9.0,11.0,2.0,15.0,17.0,design
25LJ,95060.0,ICT-medewerker (Medewerker ICT),50.0,1.0,51.0,22.0,1.0,23.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,23.0,25.0,0.0,25.0,18.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,tech
25LJ,95070.0,ICT-medewerker (Medewerker beheer ICT),68.0,2.0,70.0,44.0,0.0,44.0,17.0,1.0,18.0,2.0,1.0,3.0,0.0,0.0,0.0,26.0,0.0,26.0,32.0,2.0,34.0,28.0,0.0,28.0,12.0,1.0,13.0,1.0,0.0,1.0,tech
25LJ,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),131.0,4.0,135.0,85.0,2.0,87.0,45.0,1.0,46.0,6.0,1.0,7.0,0.0,0.0,0.0,26.0,0.0,26.0,30.0,0.0,30.0,34.0,0.0,34.0,36.0,0.0,36.0,4.0,1.0,5.0,tech
25LJ,95321.0,ICT- en mediabeheer (ICT-beheerder),25.0,0.0,25.0,25.0,0.0,25.0,29.0,0.0,29.0,18.0,0.0,18.0,5.0,0.0,5.0,12.0,0.0,12.0,13.0,0.0,13.0,11.0,0.0,11.0,13.0,0.0,13.0,9.0,0.0,9.0,tech
25LJ,95323.0,ICT- en mediabeheer (Netwerkbeheerder),6.0,0.0,6.0,8.0,0.0,8.0,7.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,10.0,7.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,7.0,1.0,0.0,1.0,tech
25LN,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,43.0,65.0,108.0,118.0,148.0,266.0,177.0,203.0,380.0,221.0,201.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.0,75.0,growth
25LN,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,100.0,5.0,105.0,233.0,11.0,244.0,415.0,18.0,433.0,431.0,21.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,87.0,1.0,88.0,tech
25LN,25189.0,ICT-beheerder,0.0,0.0,0.0,42.0,1.0,43.0,182.0,2.0,184.0,317.0,6.0,323.0,341.0,9.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,64.0,tech
25LN,25190.0,Netwerk- en mediabeheerder,0.0,0.0,0.0,16.0,1.0,17.0,54.0,1.0,55.0,87.0,1.0,88.0,71.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,tech
25LN,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,63.0,4.0,67.0,143.0,8.0,151.0,190.0,6.0,196.0,159.0,4.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,33.0,50.0,1.0,51.0,tech
25LN,25192.0,Medewerker ICT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,49.0,41.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,18.0,2.0,20.0,tech
25LN,25201.0,Mediavormgever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,39.0,111.0,94.0,46.0,140.0,,,,,,,,,,,,,,,,tech
25LN,90020.0,Applicatieontwikkelaar,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25LN,90411.0,Mediavormgever (Animatie/audiovisuele vormgeving),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,6.0,4.0,10.0,tech
25LN,90414.0,Mediavormgever (Interactieve vormgeving),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,13.0,10.0,8.0,18.0,tech
25LN,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),13.0,33.0,46.0,8.0,27.0,35.0,5.0,13.0,18.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,7.0,0.0,6.0,6.0,3.0,13.0,16.0,6.0,14.0,20.0,0.0,0.0,0.0,growth
25LN,90532.0,Medewerker marketing en communicatie (Marketing medewerker),103.0,63.0,166.0,68.0,37.0,105.0,31.0,20.0,51.0,1.0,1.0,2.0,0.0,0.0,0.0,32.0,24.0,56.0,23.0,21.0,44.0,29.0,13.0,42.0,37.0,22.0,59.0,5.0,3.0,8.0,growth
25LN,93191.0,ICT-beheer (ICT-beheerder),2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25LN,93192.0,ICT-beheer (Netwerkbeheerder),4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25LN,95070.0,ICT-medewerker (Medewerker beheer ICT),202.0,5.0,207.0,65.0,1.0,66.0,6.0,1.0,7.0,2.0,0.0,2.0,1.0,0.0,1.0,33.0,0.0,33.0,87.0,1.0,88.0,52.0,0.0,52.0,20.0,1.0,21.0,2.0,0.0,2.0,tech
25LN,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),163.0,2.0,165.0,111.0,2.0,113.0,56.0,1.0,57.0,7.0,0.0,7.0,1.0,0.0,1.0,36.0,1.0,37.0,26.0,0.0,26.0,56.0,1.0,57.0,77.0,2.0,79.0,4.0,0.0,4.0,tech
25LN,95313.0,Applicatie- en mediaontwikkeling (Mediadeveloper),91.0,9.0,100.0,63.0,6.0,69.0,22.0,1.0,23.0,3.0,0.0,3.0,0.0,0.0,0.0,7.0,4.0,11.0,9.0,1.0,10.0,36.0,3.0,39.0,34.0,2.0,36.0,2.0,0.0,2.0,tech
25LN,95321.0,ICT- en mediabeheer (ICT-beheerder),154.0,3.0,157.0,131.0,3.0,134.0,78.0,1.0,79.0,14.0,0.0,14.0,0.0,0.0,0.0,11.0,1.0,12.0,30.0,1.0,31.0,43.0,1.0,44.0,79.0,1.0,80.0,11.0,0.0,11.0,tech
25LN,95323.0,ICT- en mediabeheer (Netwerkbeheerder),52.0,1.0,53.0,41.0,0.0,41.0,24.0,0.0,24.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,13.0,0.0,13.0,17.0,0.0,17.0,34.0,2.0,36.0,5.0,0.0,5.0,tech
25LN,95701.0,Mediadeveloper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,2.0,0.0,2.0,tech
25LP,22166.0,Medewerker marketing en communicatie,45.0,31.0,76.0,26.0,14.0,40.0,11.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25LP,23090.0,ICT support,0.0,0.0,0.0,46.0,1.0,47.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LP,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,24.0,19.0,43.0,38.0,49.0,87.0,48.0,58.0,106.0,112.0,59.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,26.0,growth
25LP,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,98.0,5.0,103.0,201.0,10.0,211.0,301.0,13.0,314.0,308.0,13.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,3.0,55.0,tech
25LP,25189.0,ICT-beheerder,0.0,0.0,0.0,115.0,3.0,118.0,199.0,11.0,210.0,292.0,10.0,302.0,280.0,11.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,49.0,tech
25LP,25190.0,Netwerk- en mediabeheerder,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,35.0,50.0,2.0,52.0,58.0,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,tech
25LP,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,78.0,3.0,81.0,168.0,13.0,181.0,150.0,10.0,160.0,122.0,7.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,68.0,71.0,5.0,76.0,tech
25LP,25192.0,Medewerker ICT,0.0,0.0,0.0,31.0,2.0,33.0,114.0,6.0,120.0,121.0,9.0,130.0,122.0,10.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,25.0,0.0,25.0,tech
25LP,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),1.0,5.0,6.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,37.0,4.0,6.0,10.0,8.0,2.0,10.0,4.0,2.0,6.0,1.0,1.0,2.0,growth
25LP,90532.0,Medewerker marketing en communicatie (Marketing medewerker),8.0,3.0,11.0,2.0,4.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,20.0,37.0,12.0,6.0,18.0,2.0,10.0,12.0,4.0,1.0,5.0,3.0,0.0,3.0,growth
25LP,92200.0,Particulier digitaal onderzoeker,12.0,2.0,14.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,8.0,2.0,10.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25LP,95060.0,ICT-medewerker (Medewerker ICT),199.0,12.0,211.0,85.0,6.0,91.0,17.0,1.0,18.0,1.0,0.0,1.0,1.0,0.0,1.0,81.0,3.0,84.0,55.0,2.0,57.0,50.0,5.0,55.0,13.0,0.0,13.0,0.0,0.0,0.0,tech
25LP,95070.0,ICT-medewerker (Medewerker beheer ICT),183.0,9.0,192.0,133.0,4.0,137.0,38.0,1.0,39.0,2.0,0.0,2.0,0.0,0.0,0.0,47.0,1.0,48.0,57.0,5.0,62.0,103.0,3.0,106.0,34.0,1.0,35.0,4.0,0.0,4.0,tech
25LP,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),214.0,4.0,218.0,116.0,1.0,117.0,38.0,0.0,38.0,3.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,14.0,27.0,0.0,27.0,41.0,0.0,41.0,31.0,0.0,31.0,4.0,0.0,4.0,tech
25LP,95312.0,Applicatie- en mediaontwikkeling (Gamedeveloper),9.0,0.0,9.0,9.0,0.0,9.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,8.0,0.0,8.0,7.0,0.0,7.0,0.0,0.0,0.0,tech
25LP,95313.0,Applicatie- en mediaontwikkeling (Mediadeveloper),39.0,0.0,39.0,48.0,2.0,50.0,24.0,2.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,19.0,0.0,19.0,28.0,0.0,28.0,20.0,0.0,20.0,2.0,1.0,3.0,tech
25LP,95321.0,ICT- en mediabeheer (ICT-beheerder),266.0,6.0,272.0,200.0,1.0,201.0,82.0,0.0,82.0,13.0,0.0,13.0,1.0,0.0,1.0,34.0,2.0,36.0,49.0,3.0,52.0,88.0,1.0,89.0,60.0,0.0,60.0,17.0,0.0,17.0,tech
25LP,95323.0,ICT- en mediabeheer (Netwerkbeheerder),47.0,0.0,47.0,14.0,0.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,22.0,0.0,22.0,13.0,0.0,13.0,11.0,0.0,11.0,0.0,0.0,0.0,tech
25LR,22086.0,Mediavormgever,32.0,19.0,51.0,20.0,17.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LR,22166.0,Medewerker marketing en communicatie,20.0,10.0,30.0,4.0,3.0,7.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25LR,22263.0,ICT- en mediabeheer,113.0,2.0,115.0,67.0,1.0,68.0,33.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LR,23089.0,ICT- en mediabeheer,0.0,0.0,0.0,96.0,3.0,99.0,152.0,4.0,156.0,60.0,2.0,62.0,29.0,2.0,31.0,,,,,,,,,,,,,,,,tech
25LR,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,30.0,16.0,46.0,35.0,15.0,50.0,57.0,30.0,87.0,79.0,43.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,6.0,6.0,12.0,growth
25LR,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,56.0,4.0,60.0,80.0,8.0,88.0,115.0,6.0,121.0,171.0,10.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,25.0,tech
25LR,25189.0,ICT-beheerder,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,47.0,1.0,48.0,47.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,36.0,tech
25LR,25190.0,Netwerk- en mediabeheerder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,38.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,tech
25LR,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,23.0,6.0,29.0,52.0,6.0,58.0,106.0,9.0,115.0,82.0,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,26.0,28.0,3.0,31.0,tech
25LR,25192.0,Medewerker ICT,0.0,0.0,0.0,64.0,7.0,71.0,117.0,6.0,123.0,137.0,4.0,141.0,116.0,5.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,31.0,43.0,1.0,44.0,tech
25LR,25197.0,Allround DTP-er,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,14.0,3.0,17.0,11.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,tech
25LR,25201.0,Mediavormgever,0.0,0.0,0.0,47.0,21.0,68.0,49.0,34.0,83.0,48.0,41.0,89.0,37.0,40.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,21.0,tech
25LR,90413.0,Mediavormgever (Grafische vormgeving),39.0,23.0,62.0,11.0,12.0,23.0,20.0,16.0,36.0,1.0,2.0,3.0,0.0,0.0,0.0,26.0,7.0,33.0,20.0,11.0,31.0,7.0,12.0,19.0,8.0,10.0,18.0,4.0,3.0,7.0,tech
25LR,90414.0,Mediavormgever (Interactieve vormgeving),20.0,5.0,25.0,10.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,12.0,7.0,3.0,10.0,9.0,0.0,9.0,5.0,2.0,7.0,0.0,0.0,0.0,tech
25LR,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),5.0,0.0,5.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,13.0,1.0,2.0,3.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,growth
25LR,90532.0,Medewerker marketing en communicatie (Marketing medewerker),22.0,11.0,33.0,15.0,7.0,22.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,16.0,10.0,2.0,12.0,14.0,10.0,24.0,2.0,2.0,4.0,0.0,0.0,0.0,growth
25LR,95060.0,ICT-medewerker (Medewerker ICT),103.0,5.0,108.0,47.0,1.0,48.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,30.0,2.0,32.0,32.0,1.0,33.0,4.0,0.0,4.0,0.0,0.0,0.0,tech
25LR,95070.0,ICT-medewerker (Medewerker beheer ICT),107.0,2.0,109.0,51.0,0.0,51.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,2.0,39.0,39.0,1.0,40.0,33.0,0.0,33.0,2.0,0.0,2.0,3.0,0.0,3.0,tech
25LR,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),79.0,2.0,81.0,39.0,1.0,40.0,14.0,1.0,15.0,6.0,1.0,7.0,1.0,0.0,1.0,32.0,1.0,33.0,20.0,1.0,21.0,24.0,0.0,24.0,24.0,3.0,27.0,3.0,0.0,3.0,tech
25LR,95321.0,ICT- en mediabeheer (ICT-beheerder),20.0,0.0,20.0,19.0,0.0,19.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,12.0,3.0,0.0,3.0,22.0,0.0,22.0,20.0,1.0,21.0,2.0,0.0,2.0,tech
25LR,95323.0,ICT- en mediabeheer (Netwerkbeheerder),15.0,0.0,15.0,22.0,0.0,22.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,0.0,4.0,21.0,0.0,21.0,12.0,0.0,12.0,0.0,0.0,0.0,tech
25LR,95705.0,Allround DTP-er,22.0,14.0,36.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,2.0,14.0,8.0,2.0,10.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,tech
25LT,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,31.0,17.0,48.0,52.0,26.0,78.0,75.0,33.0,108.0,53.0,34.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,30.0,growth
25LT,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,68.0,4.0,72.0,122.0,8.0,130.0,150.0,6.0,156.0,136.0,6.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,30.0,tech
25LT,25189.0,ICT-beheerder,0.0,0.0,0.0,67.0,1.0,68.0,100.0,6.0,106.0,128.0,5.0,133.0,128.0,6.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,tech
25LT,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,13.0,1.0,14.0,28.0,1.0,29.0,39.0,2.0,41.0,48.0,6.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,16.0,1.0,17.0,tech
25LT,25192.0,Medewerker ICT,0.0,0.0,0.0,41.0,2.0,43.0,68.0,3.0,71.0,70.0,2.0,72.0,56.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,27.0,11.0,1.0,12.0,tech
25LT,25201.0,Mediavormgever,0.0,0.0,0.0,14.0,6.0,20.0,23.0,11.0,34.0,30.0,17.0,47.0,32.0,30.0,62.0,,,,,,,,,,,,,,,,tech
25LT,90402.0,Mediavormgever (Art & Design Savantis),24.0,43.0,67.0,16.0,32.0,48.0,7.0,16.0,23.0,4.0,11.0,15.0,2.0,0.0,2.0,8.0,8.0,16.0,2.0,7.0,9.0,6.0,12.0,18.0,2.0,5.0,7.0,1.0,11.0,12.0,tech
25LT,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,growth
25LT,90532.0,Medewerker marketing en communicatie (Marketing medewerker),156.0,59.0,215.0,64.0,28.0,92.0,29.0,14.0,43.0,2.0,1.0,3.0,0.0,0.0,0.0,48.0,17.0,65.0,50.0,26.0,76.0,30.0,12.0,42.0,24.0,14.0,38.0,2.0,0.0,2.0,growth
25LT,95060.0,ICT-medewerker (Medewerker ICT),58.0,5.0,63.0,21.0,1.0,22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,23.0,1.0,24.0,17.0,1.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,tech
25LT,95070.0,ICT-medewerker (Medewerker beheer ICT),5.0,0.0,5.0,5.0,1.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.0,70.0,7.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25LT,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),184.0,3.0,187.0,119.0,3.0,122.0,66.0,2.0,68.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,40.0,0.0,40.0,51.0,2.0,53.0,9.0,0.0,9.0,tech
25LT,95321.0,ICT- en mediabeheer (ICT-beheerder),191.0,6.0,197.0,123.0,3.0,126.0,32.0,2.0,34.0,2.0,0.0,2.0,0.0,0.0,0.0,35.0,0.0,35.0,33.0,1.0,34.0,75.0,1.0,76.0,29.0,2.0,31.0,1.0,0.0,1.0,tech
25LU,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,8.0,13.0,21.0,16.0,22.0,38.0,45.0,33.0,78.0,56.0,57.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,14.0,growth
25LU,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,65.0,3.0,68.0,119.0,13.0,132.0,224.0,18.0,242.0,226.0,17.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,46.0,tech
25LU,25188.0,Gamedeveloper,0.0,0.0,0.0,21.0,3.0,24.0,35.0,5.0,40.0,41.0,3.0,44.0,48.0,3.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,1.0,6.0,tech
25LU,25189.0,ICT-beheerder,0.0,0.0,0.0,126.0,4.0,130.0,202.0,7.0,209.0,205.0,3.0,208.0,221.0,4.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,tech
25LU,25190.0,Netwerk- en mediabeheerder,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,32.0,38.0,1.0,39.0,55.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,32.0,tech
25LU,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,67.0,2.0,69.0,159.0,9.0,168.0,210.0,9.0,219.0,167.0,12.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,47.0,56.0,3.0,59.0,tech
25LU,25192.0,Medewerker ICT,0.0,0.0,0.0,56.0,3.0,59.0,94.0,5.0,99.0,95.0,6.0,101.0,111.0,5.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,17.0,20.0,2.0,22.0,tech
25LU,25201.0,Mediavormgever,0.0,0.0,0.0,50.0,31.0,81.0,82.0,64.0,146.0,104.0,95.0,199.0,91.0,104.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,53.0,tech
25LU,90411.0,Mediavormgever (Animatie/audiovisuele vormgeving),15.0,5.0,20.0,13.0,5.0,18.0,6.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,9.0,2.0,11.0,12.0,4.0,16.0,5.0,7.0,12.0,1.0,0.0,1.0,tech
25LU,90412.0,Mediavormgever (Art & Design KC GOC),0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25LU,90413.0,Mediavormgever (Grafische vormgeving),72.0,76.0,148.0,50.0,59.0,109.0,18.0,17.0,35.0,3.0,4.0,7.0,0.0,0.0,0.0,9.0,5.0,14.0,8.0,9.0,17.0,23.0,30.0,53.0,14.0,13.0,27.0,2.0,2.0,4.0,tech
25LU,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),6.0,3.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,4.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,growth
25LU,90532.0,Medewerker marketing en communicatie (Marketing medewerker),21.0,28.0,49.0,15.0,26.0,41.0,9.0,12.0,21.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,14.0,17.0,6.0,8.0,14.0,0.0,0.0,0.0,growth
